route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
4452_86286,153,4452_4938,Maynooth,D902,0,4452_7778018_Txc0182A1D0-1D47-4FF1-BEFE-A25090C4E615,4452_263
4452_86286,152,4452_4939,Maynooth,D903,0,4452_7778018_Txc2A226EF7-A0C9-4025-A273-6E3401CDAFD5,4452_256
4452_86289,152,4452_494,Greystones,E115,1,4452_7778018_TxcD6DBD4A5-3B80-4A18-906A-B5A60D754F44,4452_2
4452_86286,135,4452_4940,Maynooth,D903,0,4452_7778018_Txc4A1CB2CD-A45A-4D36-921A-044E02F05D6C,4452_256
4452_86286,153,4452_4944,Maynooth,D903,0,4452_7778018_Txc43929A41-7FD8-454A-9952-6B6962206033,4452_263
4452_86286,152,4452_4945,Maynooth,D904,0,4452_7778018_Txc77360B0F-9074-41DB-ADC1-655F56D1395F,4452_256
4452_86286,135,4452_4946,M3 Parkway,D330,0,4452_7778018_Txc13A223AC-A4D1-433E-BB70-2CFAC2C54C99,4452_252
4452_86286,153,4452_4951,M3 Parkway,D330,0,4452_7778018_TxcB0DAB128-E37C-40F0-883C-BB88656ADA41,4452_252
4452_86286,135,4452_4952,Maynooth,D904,0,4452_7778018_Txc16D95696-428A-4C4C-90F0-FDB1A25B93BB,4452_256
4452_86286,153,4452_4956,Maynooth,D904,0,4452_7778018_Txc23C33D73-EC1A-4324-B25A-E2F3822B85EC,4452_256
4452_86286,152,4452_4957,M3 Parkway,D302,0,4452_7778018_Txc9901E8DE-085C-48B2-9CC8-6EBCD9EDE5F7,4452_253
4452_86286,152,4452_4958,Maynooth,D906,0,4452_7778018_Txc5ADDBE7E-24A2-4F96-B06E-52054E869789,4452_258
4452_86286,152,4452_4959,Maynooth,D905,0,4452_7778018_Txc83FE8FEF-342C-4768-AE73-3A8A6B68A87A,4452_257
4452_86289,135,4452_496,Bray (Daly),E219,1,4452_7778018_Txc47D6CFD3-2BF4-4FFC-B38C-725CA29BCFB6,4452_8
4452_86286,135,4452_4960,M3 Parkway,D331,0,4452_7778018_Txc728C1679-E5DA-4CDD-B66F-BAB0F9456D7C,4452_252
4452_86286,153,4452_4965,M3 Parkway,D331,0,4452_7778018_TxcFC5B989A-7ADB-4068-9B40-117118826203,4452_252
4452_86286,135,4452_4966,Maynooth,D905,0,4452_7778018_TxcE9D6AE15-244A-4004-9BE8-C333B82163FA,4452_256
