trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,timepoint
4452_91,08:05:00,08:05:00,8220IR0035,6,,0,0,1
4452_91,08:07:00,08:07:00,8220IR0131,7,,0,0,1
4452_91,08:09:00,08:09:00,8220IR3881,8,,0,0,1
4452_91,08:12:00,08:12:00,8220IR0032,9,,0,0,1
4452_91,08:16:00,08:17:00,8220IR0007,10,,0,0,1
4452_91,08:19:00,08:20:00,8220IR0025,11,,0,0,1
4452_91,08:21:00,08:22:00,8220IR0134,12,,0,0,1
4452_91,08:24:00,08:25:00,8220IR0135,13,,0,0,1
4452_91,08:27:00,08:28:00,8220IR0133,14,,0,0,1
4452_91,08:29:00,08:30:00,8220IR0028,15,,0,0,1
4452_91,08:32:00,08:32:00,8220IR0034,16,,0,0,1
4452_91,08:34:00,08:35:00,8250IR0039,17,,0,0,1
4452_91,08:37:00,08:37:00,8250IR0030,18,,0,0,1
4452_91,08:39:00,08:39:00,8250IR0029,19,,0,0,1
4452_91,08:41:00,08:41:00,8250IR0042,20,,0,0,1
4452_91,08:43:00,08:43:00,8250IR0124,21,,0,0,1
4452_91,08:46:00,08:47:00,8250IR0111,22,,0,0,1
4452_91,08:49:00,08:49:00,8250IR0037,23,,0,0,1
4452_91,08:51:00,08:52:00,8250IR0014,24,,0,0,1
4452_91,08:56:00,08:56:00,8250IR0021,25,,0,0,1
4452_91,08:59:00,08:59:00,8250IR0022,26,,0,0,1
4452_91,09:06:00,09:07:00,8350IR0123,27,,0,0,1
4452_91,09:17:00,09:17:00,8350IR0122,28,,1,0,1
4452_912,17:15:00,17:15:00,8240IR0017,1,Bray (Daly),0,1,1
4452_912,17:17:00,17:18:00,8240IR0024,2,,0,0,1
4452_912,17:20:00,17:20:00,8240IR0140,3,,0,0,1
4452_912,17:23:00,17:23:00,8240IR0025,4,,0,0,1
4452_912,17:25:00,17:25:00,8220IR0141,5,,0,0,1
4452_912,17:27:00,17:28:00,8220IR0035,6,,0,0,1
4452_912,17:29:00,17:30:00,8220IR0131,7,,0,0,1
4452_912,17:31:00,17:32:00,8220IR3881,8,,0,0,1
4452_912,17:35:00,17:35:00,8220IR0032,9,,0,0,1
4452_912,17:40:00,17:41:00,8220IR0007,10,,0,0,1
4452_912,17:43:00,17:44:00,8220IR0025,11,,0,0,1
4452_912,17:45:00,17:46:00,8220IR0134,12,,0,0,1
4452_912,17:47:00,17:48:00,8220IR0135,13,,0,0,1
4452_912,17:51:00,17:51:00,8220IR0133,14,,0,0,1
4452_912,17:53:00,17:53:00,8220IR0028,15,,0,0,1
4452_912,17:55:00,17:56:00,8220IR0034,16,,0,0,1
4452_912,17:58:00,17:58:00,8250IR0039,17,,0,0,1
4452_912,18:00:00,18:01:00,8250IR0030,18,,0,0,1
4452_912,18:02:00,18:03:00,8250IR0029,19,,0,0,1
4452_912,18:04:00,18:05:00,8250IR0042,20,,0,0,1
4452_912,18:07:00,18:07:00,8250IR0124,21,,0,0,1
4452_912,18:10:00,18:11:00,8250IR0111,22,,0,0,1
4452_912,18:13:00,18:13:00,8250IR0037,23,,0,0,1
4452_912,18:15:00,18:16:00,8250IR0014,24,,0,0,1
4452_912,18:20:00,18:20:00,8250IR0021,25,,0,0,1
4452_912,18:23:00,18:23:00,8250IR0022,26,,0,0,1
4452_912,18:28:00,18:28:00,8350IR0123,27,,1,0,1
4452_916,17:19:00,17:19:00,8240IR0017,1,Bray (Daly),0,1,1
4452_916,17:21:00,17:22:00,8240IR0024,2,,0,0,1
4452_916,17:24:00,17:25:00,8240IR0140,3,,0,0,1
4452_916,17:28:00,17:28:00,8240IR0025,4,,0,0,1
4452_916,17:30:00,17:30:00,8220IR0141,5,,0,0,1
4452_916,17:32:00,17:33:00,8220IR0035,6,,0,0,1
4452_916,17:34:00,17:35:00,8220IR0131,7,,0,0,1
4452_916,17:36:00,17:37:00,8220IR3881,8,,0,0,1
4452_916,17:40:00,17:40:00,8220IR0032,9,,0,0,1
4452_916,17:45:00,17:46:00,8220IR0007,10,,0,0,1
4452_916,17:47:00,17:48:00,8220IR0025,11,,0,0,1
4452_916,17:50:00,17:51:00,8220IR0134,12,,0,0,1
4452_916,17:52:00,17:53:00,8220IR0135,13,,0,0,1
4452_916,17:55:00,17:56:00,8220IR0133,14,,0,0,1
4452_916,17:58:00,17:58:00,8220IR0028,15,,0,0,1
4452_916,18:00:00,18:01:00,8220IR0034,16,,0,0,1
4452_916,18:03:00,18:03:00,8250IR0039,17,,0,0,1
4452_916,18:05:00,18:06:00,8250IR0030,18,,0,0,1
4452_916,18:07:00,18:08:00,8250IR0029,19,,0,0,1
4452_916,18:09:00,18:09:00,8250IR0042,20,,0,0,1
4452_916,18:11:00,18:12:00,8250IR0124,21,,0,0,1
4452_916,18:15:00,18:16:00,8250IR0111,22,,0,0,1
4452_916,18:18:00,18:18:00,8250IR0037,23,,0,0,1
4452_916,18:20:00,18:21:00,8250IR0014,24,,0,0,1
4452_916,18:24:00,18:25:00,8250IR0021,25,,0,0,1
4452_916,18:28:00,18:28:00,8250IR0022,26,,0,0,1
4452_916,18:34:00,18:34:00,8350IR0123,27,,1,0,1
4452_922,17:19:00,17:19:00,8240IR0017,1,Bray (Daly),0,1,1
4452_922,17:21:00,17:22:00,8240IR0024,2,,0,0,1
4452_922,17:24:00,17:25:00,8240IR0140,3,,0,0,1
4452_922,17:28:00,17:28:00,8240IR0025,4,,0,0,1
4452_922,17:30:00,17:30:00,8220IR0141,5,,0,0,1
4452_922,17:32:00,17:33:00,8220IR0035,6,,0,0,1
4452_922,17:34:00,17:35:00,8220IR0131,7,,0,0,1
4452_922,17:36:00,17:37:00,8220IR3881,8,,0,0,1
4452_922,17:40:00,17:40:00,8220IR0032,9,,0,0,1
4452_922,17:45:00,17:46:00,8220IR0007,10,,0,0,1
4452_922,17:47:00,17:48:00,8220IR0025,11,,0,0,1
4452_922,17:50:00,17:51:00,8220IR0134,12,,0,0,1
4452_922,17:52:00,17:53:00,8220IR0135,13,,0,0,1
4452_922,17:55:00,17:56:00,8220IR0133,14,,0,0,1
4452_922,17:58:00,17:58:00,8220IR0028,15,,0,0,1
4452_922,18:00:00,18:01:00,8220IR0034,16,,0,0,1
4452_922,18:03:00,18:03:00,8250IR0039,17,,0,0,1
4452_922,18:05:00,18:06:00,8250IR0030,18,,0,0,1
4452_922,18:07:00,18:08:00,8250IR0029,19,,0,0,1
4452_922,18:09:00,18:09:00,8250IR0042,20,,0,0,1
4452_922,18:11:00,18:12:00,8250IR0124,21,,0,0,1
4452_922,18:15:00,18:16:00,8250IR0111,22,,0,0,1
4452_922,18:18:00,18:18:00,8250IR0037,23,,0,0,1
4452_922,18:20:00,18:21:00,8250IR0014,24,,0,0,1
4452_922,18:24:00,18:25:00,8250IR0021,25,,0,0,1
4452_922,18:28:00,18:28:00,8250IR0022,26,,0,0,1
4452_922,18:34:00,18:34:00,8350IR0123,27,,1,0,1
4452_924,17:24:00,17:24:00,8240IR0020,1,Greystones,0,1,1
4452_924,17:28:00,17:28:00,8240IR0138,2,,0,0,1
4452_924,17:30:00,17:31:00,8220IR0139,3,,0,0,1
4452_924,17:33:00,17:33:00,8240IR0025,4,,0,0,1
4452_924,17:35:00,17:35:00,8220IR0141,5,,0,0,1
4452_924,17:37:00,17:38:00,8220IR0035,6,,0,0,1
4452_924,17:39:00,17:40:00,8220IR0131,7,,0,0,1
4452_924,17:41:00,17:42:00,8220IR3881,8,,0,0,1
4452_924,17:45:00,17:45:00,8220IR0032,9,,0,0,1
4452_924,17:50:00,17:51:00,8220IR0007,10,,0,0,1
4452_924,17:53:00,17:54:00,8220IR0025,11,,0,0,1
4452_924,17:55:00,17:56:00,8220IR0134,12,,0,0,1
4452_924,17:57:00,17:58:00,8220IR0135,13,,0,0,1
4452_924,18:01:00,18:01:00,8220IR0133,14,,0,0,1
4452_924,18:03:00,18:03:00,8220IR0028,15,,0,0,1
4452_924,18:05:00,18:06:00,8220IR0034,16,,0,0,1
4452_924,18:08:00,18:08:00,8250IR0039,17,,0,0,1
4452_924,18:10:00,18:11:00,8250IR0030,18,,0,0,1
4452_924,18:12:00,18:13:00,8250IR0029,19,,0,0,1
4452_924,18:14:00,18:15:00,8250IR0042,20,,0,0,1
4452_924,18:17:00,18:17:00,8250IR0124,21,,0,0,1
4452_924,18:20:00,18:21:00,8250IR0111,22,,0,0,1
4452_924,18:23:00,18:23:00,8250IR0037,23,,0,0,1
4452_924,18:25:00,18:26:00,8250IR0014,24,,0,0,1
4452_924,18:30:00,18:30:00,8250IR0021,25,,0,0,1
4452_924,18:33:00,18:33:00,8250IR0022,26,,0,0,1
4452_924,18:39:00,18:42:00,8350IR0123,27,,0,0,1
4452_924,18:52:00,18:52:00,8350IR0122,28,,1,0,1
4452_925,17:25:00,17:25:00,8240IR0017,1,Bray (Daly),0,1,1
4452_925,17:27:00,17:28:00,8240IR0024,2,,0,0,1
4452_925,17:30:00,17:31:00,8240IR0140,3,,0,0,1
4452_925,17:34:00,17:34:00,8240IR0025,4,,0,0,1
4452_925,17:36:00,17:36:00,8220IR0141,5,,0,0,1
4452_925,17:38:00,17:39:00,8220IR0035,6,,0,0,1
4452_925,17:40:00,17:41:00,8220IR0131,7,,0,0,1
4452_925,17:42:00,17:43:00,8220IR3881,8,,0,0,1
4452_925,17:46:00,17:46:00,8220IR0032,9,,0,0,1
4452_925,17:51:00,17:52:00,8220IR0007,10,,0,0,1
4452_925,17:53:00,17:54:00,8220IR0025,11,,0,0,1
4452_925,17:56:00,17:57:00,8220IR0134,12,,0,0,1
4452_925,17:58:00,17:59:00,8220IR0135,13,,0,0,1
4452_925,18:01:00,18:02:00,8220IR0133,14,,0,0,1
4452_925,18:04:00,18:04:00,8220IR0028,15,,0,0,1
4452_925,18:06:00,18:07:00,8220IR0034,16,,0,0,1
4452_925,18:09:00,18:09:00,8250IR0039,17,,0,0,1
4452_925,18:11:00,18:12:00,8250IR0030,18,,0,0,1
4452_925,18:13:00,18:14:00,8250IR0029,19,,0,0,1
4452_925,18:15:00,18:15:00,8250IR0042,20,,0,0,1
4452_925,18:17:00,18:18:00,8250IR0124,21,,0,0,1
4452_925,18:21:00,18:22:00,8250IR0111,22,,0,0,1
4452_925,18:24:00,18:24:00,8250IR0037,23,,0,0,1
4452_925,18:26:00,18:27:00,8250IR0014,24,,0,0,1
4452_925,18:30:00,18:31:00,8250IR0021,25,,0,0,1
4452_925,18:34:00,18:34:00,8250IR0022,26,,0,0,1
4452_925,18:40:00,18:40:00,8350IR0123,27,,1,0,1
4452_931,17:25:00,17:25:00,8240IR0017,1,Bray (Daly),0,1,1
4452_931,17:27:00,17:28:00,8240IR0024,2,,0,0,1
4452_931,17:30:00,17:31:00,8240IR0140,3,,0,0,1
4452_931,17:34:00,17:34:00,8240IR0025,4,,0,0,1
4452_931,17:36:00,17:36:00,8220IR0141,5,,0,0,1
4452_931,17:38:00,17:39:00,8220IR0035,6,,0,0,1
4452_931,17:40:00,17:41:00,8220IR0131,7,,0,0,1
4452_931,17:42:00,17:43:00,8220IR3881,8,,0,0,1
4452_931,17:46:00,17:46:00,8220IR0032,9,,0,0,1
4452_931,17:51:00,17:52:00,8220IR0007,10,,0,0,1
4452_931,17:53:00,17:54:00,8220IR0025,11,,0,0,1
4452_931,17:56:00,17:57:00,8220IR0134,12,,0,0,1
4452_931,17:58:00,17:59:00,8220IR0135,13,,0,0,1
4452_931,18:01:00,18:02:00,8220IR0133,14,,0,0,1
4452_931,18:04:00,18:04:00,8220IR0028,15,,0,0,1
4452_931,18:06:00,18:07:00,8220IR0034,16,,0,0,1
4452_931,18:09:00,18:09:00,8250IR0039,17,,0,0,1
4561_7950,10:02:00,10:03:00,8380IR0005,2,,0,0,1
4561_7950,10:05:00,10:06:00,8380IR0007,3,,0,0,1
4561_7950,10:10:00,10:10:00,8380IR0009,4,,0,0,1
4561_7950,10:13:00,10:13:00,8380IR0008,5,,0,0,1
4561_7950,10:16:00,10:16:00,8380IR0125,6,,0,0,1
4561_7950,10:25:00,10:25:00,8370IR0126,7,,1,0,1
4561_7954,10:15:00,10:15:00,8380IR0142,1,Cork (Kent),0,1,1
4561_7954,10:20:00,10:20:00,8380IR0016,2,,0,0,1
4561_7954,10:25:00,10:25:00,8380IR0008,3,,0,0,1
4561_7954,10:28:00,10:28:00,8380IR0125,4,,0,0,1
4561_7954,10:38:00,10:38:00,8370IR0126,5,,1,0,1
4561_7955,10:30:00,10:30:00,8380IR0012,1,Cork (Kent),0,1,1
4561_7955,10:32:00,10:33:00,8380IR0005,2,,0,0,1
4561_7955,10:35:00,10:36:00,8380IR0007,3,,0,0,1
4561_7955,10:40:00,10:40:00,8380IR0009,4,,0,0,1
4561_7955,10:43:00,10:43:00,8380IR0008,5,,0,0,1
4561_7955,10:46:00,10:46:00,8380IR0125,6,,0,0,1
4561_7955,10:55:00,10:55:00,8370IR0126,7,,1,0,1
4561_7956,10:30:00,10:30:00,8380IR0012,1,Cork (Kent),0,1,1
4561_7956,10:32:00,10:33:00,8380IR0005,2,,0,0,1
4561_7956,10:35:00,10:36:00,8380IR0007,3,,0,0,1
4561_7956,10:40:00,10:40:00,8380IR0009,4,,0,0,1
4561_7956,10:43:00,10:43:00,8380IR0008,5,,0,0,1
4561_7956,10:46:00,10:46:00,8380IR0125,6,,0,0,1
4561_7956,10:55:00,10:55:00,8370IR0126,7,,1,0,1
4561_7961,10:45:00,10:45:00,8380IR0142,1,Cork (Kent),0,1,1
4561_7961,10:50:00,10:50:00,8380IR0016,2,,0,0,1
4561_7961,10:55:00,10:55:00,8380IR0008,3,,0,0,1
4561_7961,10:58:00,10:58:00,8380IR0125,4,,0,0,1
4561_7961,11:08:00,11:08:00,8370IR0126,5,,1,0,1
4561_7962,10:45:00,10:45:00,8380IR0142,1,Cork (Kent),0,1,1
4561_7962,10:50:00,10:50:00,8380IR0016,2,,0,0,1
4561_7962,10:55:00,10:55:00,8380IR0008,3,,0,0,1
4561_7962,10:58:00,10:58:00,8380IR0125,4,,0,0,1
4561_7962,11:08:00,11:08:00,8370IR0126,5,,1,0,1
4561_7965,11:00:00,11:00:00,8380IR0012,1,Cork (Kent),0,1,1
4561_7965,11:02:00,11:03:00,8380IR0005,2,,0,0,1
4561_7965,11:05:00,11:06:00,8380IR0007,3,,0,0,1
4561_7965,11:10:00,11:10:00,8380IR0009,4,,0,0,1
4561_7965,11:13:00,11:13:00,8380IR0008,5,,0,0,1
4561_7965,11:16:00,11:16:00,8380IR0125,6,,0,0,1
4561_7965,11:25:00,11:25:00,8370IR0126,7,,1,0,1
4561_7968,11:15:00,11:15:00,8380IR0142,1,Cork (Kent),0,1,1
4561_7968,11:20:00,11:20:00,8380IR0016,2,,0,0,1
4561_7968,11:25:00,11:25:00,8380IR0008,3,,0,0,1
4561_7968,11:28:00,11:28:00,8380IR0125,4,,0,0,1
4561_7968,11:38:00,11:38:00,8370IR0126,5,,1,0,1
4561_7969,11:30:00,11:30:00,8380IR0012,1,Cork (Kent),0,1,1
4561_7969,11:32:00,11:33:00,8380IR0005,2,,0,0,1
4561_7969,11:35:00,11:36:00,8380IR0007,3,,0,0,1
4561_7969,11:40:00,11:40:00,8380IR0009,4,,0,0,1
4561_7969,11:43:00,11:43:00,8380IR0008,5,,0,0,1
4561_7969,11:46:00,11:46:00,8380IR0125,6,,0,0,1
4561_7969,11:55:00,11:55:00,8370IR0126,7,,1,0,1
4561_7970,11:30:00,11:30:00,8380IR0012,1,Cork (Kent),0,1,1
4561_7970,11:32:00,11:33:00,8380IR0005,2,,0,0,1
4561_7970,11:35:00,11:36:00,8380IR0007,3,,0,0,1
4561_7970,11:40:00,11:40:00,8380IR0009,4,,0,0,1
4561_7970,11:43:00,11:43:00,8380IR0008,5,,0,0,1
4561_7970,11:46:00,11:46:00,8380IR0125,6,,0,0,1
4561_7970,11:55:00,11:55:00,8370IR0126,7,,1,0,1
4561_7975,11:45:00,11:45:00,8380IR0142,1,Cork (Kent),0,1,1
4561_7975,11:50:00,11:50:00,8380IR0016,2,,0,0,1
4561_7975,11:55:00,11:55:00,8380IR0008,3,,0,0,1
4561_7975,11:58:00,11:58:00,8380IR0125,4,,0,0,1
4561_7975,12:08:00,12:08:00,8370IR0126,5,,1,0,1
4561_7976,11:45:00,11:45:00,8380IR0142,1,Cork (Kent),0,1,1
4561_7976,11:50:00,11:50:00,8380IR0016,2,,0,0,1
4561_7976,11:55:00,11:55:00,8380IR0008,3,,0,0,1
4561_7976,11:58:00,11:58:00,8380IR0125,4,,0,0,1
4561_7976,12:08:00,12:08:00,8370IR0126,5,,1,0,1
4561_7979,12:00:00,12:00:00,8380IR0012,1,Cork (Kent),0,1,1
4561_7979,12:02:00,12:03:00,8380IR0005,2,,0,0,1
4561_7979,12:05:00,12:06:00,8380IR0007,3,,0,0,1
4561_7979,12:10:00,12:10:00,8380IR0009,4,,0,0,1
4561_7979,12:13:00,12:13:00,8380IR0008,5,,0,0,1
4561_7979,12:16:00,12:16:00,8380IR0125,6,,0,0,1
4561_7979,12:25:00,12:25:00,8370IR0126,7,,1,0,1
4561_7983,12:15:00,12:15:00,8380IR0142,1,Cork (Kent),0,1,1
4561_7983,12:20:00,12:20:00,8380IR0016,2,,0,0,1
4561_7983,12:25:00,12:25:00,8380IR0008,3,,0,0,1
4561_7983,12:28:00,12:28:00,8380IR0125,4,,0,0,1
4561_7983,12:38:00,12:38:00,8370IR0126,5,,1,0,1
4561_7984,12:30:00,12:30:00,8380IR0012,1,Cork (Kent),0,1,1
4561_7984,12:32:00,12:33:00,8380IR0005,2,,0,0,1
4561_7984,12:35:00,12:36:00,8380IR0007,3,,0,0,1
4561_7984,12:40:00,12:40:00,8380IR0009,4,,0,0,1
4561_7984,12:43:00,12:43:00,8380IR0008,5,,0,0,1
4561_7984,12:46:00,12:46:00,8380IR0125,6,,0,0,1
4561_7984,12:55:00,12:55:00,8370IR0126,7,,1,0,1
4561_7985,12:30:00,12:30:00,8380IR0012,1,Cork (Kent),0,1,1
4452_931,18:11:00,18:12:00,8250IR0030,18,,0,0,1
4452_931,18:13:00,18:14:00,8250IR0029,19,,0,0,1
4452_931,18:15:00,18:15:00,8250IR0042,20,,0,0,1
4452_931,18:17:00,18:18:00,8250IR0124,21,,0,0,1
4452_931,18:21:00,18:22:00,8250IR0111,22,,0,0,1
4452_931,18:24:00,18:24:00,8250IR0037,23,,0,0,1
4452_931,18:26:00,18:27:00,8250IR0014,24,,0,0,1
4452_931,18:30:00,18:31:00,8250IR0021,25,,0,0,1
4452_931,18:34:00,18:34:00,8250IR0022,26,,0,0,1
4452_931,18:40:00,18:40:00,8350IR0123,27,,1,0,1
4452_939,17:33:00,17:33:00,8240IR0020,1,Bray (Daly),0,1,1
4452_939,17:37:00,17:37:00,8240IR0138,2,,0,0,1
4452_939,17:39:00,17:40:00,8220IR0139,3,,0,0,1
4452_939,17:42:00,17:43:00,8240IR0025,4,,0,0,1
4452_939,17:44:00,17:45:00,8220IR0141,5,,0,0,1
4452_939,17:47:00,17:47:00,8220IR0035,6,,0,0,1
4452_939,17:49:00,17:49:00,8220IR0131,7,,0,0,1
4452_939,17:51:00,17:51:00,8220IR3881,8,,0,0,1
4452_939,17:54:00,17:54:00,8220IR0032,9,,0,0,1
4452_939,17:59:00,18:00:00,8220IR0007,10,,0,0,1
4452_939,18:02:00,18:03:00,8220IR0025,11,,0,0,1
4452_939,18:04:00,18:05:00,8220IR0134,12,,0,0,1
4452_939,18:07:00,18:08:00,8220IR0135,13,,0,0,1
4452_939,18:10:00,18:10:00,8220IR0133,14,,0,0,1
4452_939,18:12:00,18:12:00,8220IR0028,15,,0,0,1
4452_939,18:14:00,18:15:00,8220IR0034,16,,0,0,1
4452_939,18:17:00,18:18:00,8250IR0039,17,,0,0,1
4452_939,18:20:00,18:20:00,8250IR0030,18,,0,0,1
4452_939,18:22:00,18:22:00,8250IR0029,19,,0,0,1
4452_939,18:23:00,18:24:00,8250IR0042,20,,0,0,1
4452_939,18:26:00,18:26:00,8250IR0124,21,,0,0,1
4452_939,18:30:00,18:30:00,8250IR0111,22,,0,0,1
4452_939,18:32:00,18:32:00,8250IR0037,23,,0,0,1
4452_939,18:35:00,18:35:00,8250IR0014,24,,0,0,1
4452_939,18:39:00,18:39:00,8250IR0021,25,,0,0,1
4452_939,18:42:00,18:43:00,8250IR0022,26,,0,0,1
4452_939,18:48:00,18:48:00,8350IR0123,27,,1,0,1
4452_945,17:33:00,17:33:00,8240IR0020,1,Bray (Daly),0,1,1
4452_945,17:37:00,17:37:00,8240IR0138,2,,0,0,1
4452_945,17:39:00,17:40:00,8220IR0139,3,,0,0,1
4452_945,17:42:00,17:43:00,8240IR0025,4,,0,0,1
4452_945,17:44:00,17:45:00,8220IR0141,5,,0,0,1
4452_945,17:47:00,17:47:00,8220IR0035,6,,0,0,1
4452_945,17:49:00,17:49:00,8220IR0131,7,,0,0,1
4452_945,17:51:00,17:51:00,8220IR3881,8,,0,0,1
4452_945,17:54:00,17:54:00,8220IR0032,9,,0,0,1
4452_945,17:59:00,18:00:00,8220IR0007,10,,0,0,1
4452_945,18:02:00,18:03:00,8220IR0025,11,,0,0,1
4452_945,18:04:00,18:05:00,8220IR0134,12,,0,0,1
4452_945,18:07:00,18:08:00,8220IR0135,13,,0,0,1
4452_945,18:10:00,18:10:00,8220IR0133,14,,0,0,1
4452_945,18:12:00,18:12:00,8220IR0028,15,,0,0,1
4452_945,18:14:00,18:15:00,8220IR0034,16,,0,0,1
4452_945,18:17:00,18:18:00,8250IR0039,17,,0,0,1
4452_945,18:20:00,18:20:00,8250IR0030,18,,0,0,1
4452_945,18:22:00,18:22:00,8250IR0029,19,,0,0,1
4452_945,18:23:00,18:24:00,8250IR0042,20,,0,0,1
4452_945,18:26:00,18:26:00,8250IR0124,21,,0,0,1
4452_945,18:30:00,18:30:00,8250IR0111,22,,0,0,1
4452_945,18:32:00,18:32:00,8250IR0037,23,,0,0,1
4452_945,18:35:00,18:35:00,8250IR0014,24,,0,0,1
4452_945,18:39:00,18:39:00,8250IR0021,25,,0,0,1
4452_945,18:42:00,18:43:00,8250IR0022,26,,0,0,1
4452_945,18:48:00,18:48:00,8350IR0123,27,,1,0,1
4452_946,17:35:00,17:35:00,8240IR0017,1,Bray (Daly),0,1,1
4452_946,17:37:00,17:38:00,8240IR0024,2,,0,0,1
4452_946,17:40:00,17:40:00,8240IR0140,3,,0,0,1
4452_946,17:43:00,17:43:00,8240IR0025,4,,0,0,1
4452_946,17:45:00,17:45:00,8220IR0141,5,,0,0,1
4452_946,17:47:00,17:48:00,8220IR0035,6,,0,0,1
4452_946,17:49:00,17:50:00,8220IR0131,7,,0,0,1
4452_946,17:51:00,17:52:00,8220IR3881,8,,0,0,1
4452_946,17:55:00,17:55:00,8220IR0032,9,,0,0,1
4452_946,18:00:00,18:01:00,8220IR0007,10,,0,0,1
4452_946,18:03:00,18:04:00,8220IR0025,11,,0,0,1
4452_946,18:05:00,18:06:00,8220IR0134,12,,0,0,1
4452_946,18:07:00,18:08:00,8220IR0135,13,,0,0,1
4452_946,18:11:00,18:11:00,8220IR0133,14,,0,0,1
4452_946,18:13:00,18:13:00,8220IR0028,15,,0,0,1
4452_946,18:15:00,18:16:00,8220IR0034,16,,0,0,1
4452_946,18:18:00,18:18:00,8250IR0039,17,,0,0,1
4452_946,18:20:00,18:21:00,8250IR0030,18,,0,0,1
4452_946,18:22:00,18:23:00,8250IR0029,19,,0,0,1
4452_946,18:24:00,18:25:00,8250IR0042,20,,0,0,1
4452_946,18:27:00,18:27:00,8250IR0124,21,,0,0,1
4452_946,18:30:00,18:31:00,8250IR0111,22,,0,0,1
4452_946,18:33:00,18:33:00,8250IR0037,23,,0,0,1
4452_946,18:35:00,18:36:00,8250IR0014,24,,0,0,1
4452_946,18:40:00,18:40:00,8250IR0021,25,,0,0,1
4452_946,18:43:00,18:43:00,8250IR0022,26,,0,0,1
4452_946,18:48:00,18:48:00,8350IR0123,27,,1,0,1
4452_951,17:42:00,17:42:00,8240IR0020,1,Greystones,0,1,1
4452_951,17:45:00,17:46:00,8240IR0138,2,,0,0,1
4452_951,17:48:00,17:48:00,8220IR0139,3,,0,0,1
4452_951,17:51:00,17:51:00,8240IR0025,4,,0,0,1
4452_951,17:53:00,17:53:00,8220IR0141,5,,0,0,1
4452_951,17:55:00,17:56:00,8220IR0035,6,,0,0,1
4452_951,17:57:00,17:58:00,8220IR0131,7,,0,0,1
4452_951,17:59:00,18:00:00,8220IR3881,8,,0,0,1
4452_951,18:03:00,18:03:00,8220IR0032,9,,0,0,1
4452_951,18:08:00,18:09:00,8220IR0007,10,,0,0,1
4452_951,18:11:00,18:12:00,8220IR0025,11,,0,0,1
4452_951,18:13:00,18:14:00,8220IR0134,12,,0,0,1
4452_951,18:15:00,18:16:00,8220IR0135,13,,0,0,1
4452_951,18:19:00,18:19:00,8220IR0133,14,,0,0,1
4452_951,18:21:00,18:21:00,8220IR0028,15,,0,0,1
4452_951,18:23:00,18:24:00,8220IR0034,16,,0,0,1
4452_951,18:26:00,18:26:00,8250IR0039,17,,0,0,1
4452_951,18:28:00,18:29:00,8250IR0030,18,,0,0,1
4452_951,18:30:00,18:31:00,8250IR0029,19,,0,0,1
4452_951,18:32:00,18:33:00,8250IR0042,20,,0,0,1
4452_951,18:35:00,18:35:00,8250IR0124,21,,0,0,1
4452_951,18:38:00,18:39:00,8250IR0111,22,,0,0,1
4452_951,18:41:00,18:41:00,8250IR0037,23,,0,0,1
4452_951,18:43:00,18:44:00,8250IR0014,24,,0,0,1
4452_951,18:48:00,18:48:00,8250IR0021,25,,0,0,1
4452_951,18:51:00,18:51:00,8250IR0022,26,,0,0,1
4452_951,18:57:00,18:58:00,8350IR0123,27,,0,0,1
4452_951,19:09:00,19:09:00,8350IR0122,28,,1,0,1
4452_957,17:42:00,17:42:00,8240IR0020,1,Greystones,0,1,1
4452_957,17:45:00,17:46:00,8240IR0138,2,,0,0,1
4452_957,17:48:00,17:48:00,8220IR0139,3,,0,0,1
4452_957,17:51:00,17:51:00,8240IR0025,4,,0,0,1
4452_957,17:53:00,17:53:00,8220IR0141,5,,0,0,1
4452_957,17:55:00,17:56:00,8220IR0035,6,,0,0,1
4452_957,17:57:00,17:58:00,8220IR0131,7,,0,0,1
4452_957,17:59:00,18:00:00,8220IR3881,8,,0,0,1
4452_957,18:03:00,18:03:00,8220IR0032,9,,0,0,1
4452_957,18:08:00,18:09:00,8220IR0007,10,,0,0,1
4452_957,18:11:00,18:12:00,8220IR0025,11,,0,0,1
4452_957,18:13:00,18:14:00,8220IR0134,12,,0,0,1
4452_957,18:15:00,18:16:00,8220IR0135,13,,0,0,1
4452_957,18:19:00,18:19:00,8220IR0133,14,,0,0,1
4452_957,18:21:00,18:21:00,8220IR0028,15,,0,0,1
4452_957,18:23:00,18:24:00,8220IR0034,16,,0,0,1
4452_957,18:26:00,18:26:00,8250IR0039,17,,0,0,1
4452_957,18:28:00,18:29:00,8250IR0030,18,,0,0,1
4452_957,18:30:00,18:31:00,8250IR0029,19,,0,0,1
4452_957,18:32:00,18:33:00,8250IR0042,20,,0,0,1
4452_957,18:35:00,18:35:00,8250IR0124,21,,0,0,1
4452_957,18:38:00,18:39:00,8250IR0111,22,,0,0,1
4452_957,18:41:00,18:41:00,8250IR0037,23,,0,0,1
4452_957,18:43:00,18:44:00,8250IR0014,24,,0,0,1
4452_957,18:48:00,18:48:00,8250IR0021,25,,0,0,1
4452_957,18:51:00,18:51:00,8250IR0022,26,,0,0,1
4452_957,18:57:00,18:58:00,8350IR0123,27,,0,0,1
4452_957,19:09:00,19:09:00,8350IR0122,28,,1,0,1
