route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
4515_88287,92,4515_17717,Ballywaltrim,14486,0,4515_7778195_1912010,4515_591
4515_88287,92,4515_17718,Ballywaltrim,14513,0,4515_7778195_1912012,4515_590
4515_88287,91,4515_17719,Ballywaltrim,7674,0,4515_7778195_1912014,4515_591
4515_88178,91,4515_1772,Mountjoy Square,7308,1,4515_7778195_1013014,4515_58
4515_88287,93,4515_17720,Ballywaltrim,19752,0,4515_7778195_1912004,4515_592
4515_88287,93,4515_17721,Ballywaltrim,19690,0,4515_7778195_1912001,4515_590
4515_88287,92,4515_17722,Ballywaltrim,14433,0,4515_7778195_1912009,4515_591
4515_88287,91,4515_17723,Ballywaltrim,7693,0,4515_7778195_1912015,4515_592
4515_88287,92,4515_17724,Ballywaltrim,14515,0,4515_7778195_1912012,4515_590
4515_88287,91,4515_17725,Ballywaltrim,7676,0,4515_7778195_1912014,4515_591
4515_88287,93,4515_17726,Ballywaltrim,19754,0,4515_7778195_1912004,4515_592
4515_88287,93,4515_17727,Ballywaltrim,19692,0,4515_7778195_1912001,4515_590
